Name,Alternating,Unknotting Number
13a_4657,Y,[1;3]
13a_4658,Y,3
13a_4659,Y,2
13a_4660,Y,[2;3]
13a_4661,Y,[1;2]
13a_4662,Y,[1;2]
13a_4663,Y,[1;3]
13a_4664,Y,[1;2]
13a_4665,Y,2
13a_4666,Y,[1;2]
13a_4667,Y,[1;2]
13a_4668,Y,1
13a_4669,Y,[1;2]
13a_4670,Y,[1;2]
13a_4671,Y,[1;2]
13a_4672,Y,[1;2]
13a_4673,Y,[1;2]
13a_4674,Y,[1;2]
13a_4675,Y,[1;2]
13a_4676,Y,[1;2]
13a_4677,Y,[1;2]
13a_4678,Y,[1;2]
13a_4679,Y,[1;2]
13a_4680,Y,1
13a_4681,Y,[1;2]
13a_4682,Y,2
13a_4683,Y,[1;2]
13a_4684,Y,[1;2]
13a_4685,Y,2
13a_4686,Y,[1;2]
13a_4687,Y,[1;2]
13a_4688,Y,[1;2]
13a_4689,Y,[1;2]
13a_4690,Y,[1;2]
13a_4691,Y,[1;2]
13a_4692,Y,[1;2]
13a_4693,Y,[1;2]
13a_4694,Y,[1;2]
13a_4695,Y,[1;2]
13a_4696,Y,[1;2]
13a_4697,Y,3
13a_4698,Y,3
13a_4699,Y,[2;3]
13a_4700,Y,[1;2]
13a_4701,Y,1
13a_4702,Y,2
13a_4703,Y,[2;3]
13a_4704,Y,[2;3]
13a_4705,Y,[1;3]
13a_4706,Y,[1;2]
13a_4707,Y,[1;2]
13a_4708,Y,2
13a_4709,Y,3
13a_4710,Y,[1;2]
13a_4711,Y,[1;2]
13a_4712,Y,[1;2]
13a_4713,Y,2
13a_4714,Y,[1;2]
13a_4715,Y,[1;2]
13a_4716,Y,1
13a_4717,Y,2
13a_4718,Y,[1;2]
13a_4719,Y,[1;2]
13a_4720,Y,[1;2]
13a_4721,Y,[1;2]
13a_4722,Y,[1;2]
13a_4723,Y,2
13a_4724,Y,2
13a_4725,Y,[1;2]
13a_4726,Y,[2;3]
13a_4727,Y,[1;2]
13a_4728,Y,2
13a_4729,Y,[1;2]
13a_4730,Y,1
13a_4731,Y,2
13a_4732,Y,[1;2]
13a_4733,Y,[1;3]
13a_4734,Y,2
13a_4735,Y,1
13a_4736,Y,1
13a_4737,Y,3
13a_4738,Y,[1;2]
13a_4739,Y,5
13a_4740,Y,[4;5]
13a_4741,Y,3
13a_4742,Y,2
13a_4743,Y,[1;2]
13a_4744,Y,[1;2]
13a_4745,Y,1
13a_4746,Y,[1;2]
13a_4747,Y,3
13a_4748,Y,[1;2]
13a_4749,Y,[1;3]
13a_4750,Y,3
13a_4751,Y,2
13a_4752,Y,[1;2]
13a_4753,Y,[1;2]
13a_4754,Y,1
13a_4755,Y,[1;2]
13a_4756,Y,[2;3]
13a_4757,Y,[3;5]
13a_4758,Y,[2;3]
13a_4759,Y,[1;2]
13a_4760,Y,[1;2]
13a_4761,Y,2
13a_4762,Y,1
13a_4763,Y,[4;5]
13a_4764,Y,[3;4]
13a_4765,Y,[3;4]
13a_4766,Y,[2;3]
13a_4767,Y,3
13a_4768,Y,[2;3]
13a_4769,Y,2
13a_4770,Y,[4;5]
13a_4771,Y,[3;5]
13a_4772,Y,[3;4]
13a_4773,Y,[2;4]
13a_4774,Y,[3;4]
13a_4775,Y,[1;2]
13a_4776,Y,2
13a_4777,Y,2
13a_4778,Y,[1;2]
13a_4779,Y,[1;2]
13a_4780,Y,[3;5]
13a_4781,Y,[2;4]
13a_4782,Y,[2;3]
13a_4783,Y,[1;2]
13a_4784,Y,2
13a_4785,Y,[1;2]
13a_4786,Y,[1;2]
13a_4787,Y,[4;5]
13a_4788,Y,[3;4]
13a_4789,Y,[3;4]
13a_4790,Y,[2;4]
13a_4791,Y,2
13a_4792,Y,[2;3]
13a_4793,Y,[1;2]
13a_4794,Y,[1;3]
13a_4795,Y,3
13a_4796,Y,[2;3]
13a_4797,Y,3
13a_4798,Y,[1;2]
13a_4799,Y,4
13a_4800,Y,[3;4]
13a_4801,Y,[4;5]
13a_4802,Y,[3;4]
13a_4803,Y,2
13a_4804,Y,[1;2]
13a_4805,Y,[3;4]
13a_4806,Y,2
13a_4807,Y,[1;2]
13a_4808,Y,[1;2]
13a_4809,Y,3
13a_4810,Y,[2;3]
13a_4811,Y,[1;3]
13a_4812,Y,[3;5]
13a_4813,Y,[2;4]
13a_4814,Y,2
13a_4815,Y,2
13a_4816,Y,[1;2]
13a_4817,Y,[2;3]
13a_4818,Y,[1;2]
13a_4819,Y,3
13a_4820,Y,[2;3]
13a_4821,Y,[3;5]
13a_4822,Y,5
13a_4823,Y,4
13a_4824,Y,[4;5]
13a_4825,Y,[3;4]
13a_4826,Y,[4;5]
13a_4827,Y,[3;4]
13a_4828,Y,5
13a_4829,Y,4
13a_4830,Y,[4;5]
13a_4831,Y,[3;4]
13a_4832,Y,[4;5]
13a_4833,Y,[3;4]
13a_4834,Y,3
13a_4835,Y,[2;3]
13a_4836,Y,[2;3]
13a_4837,Y,3
13a_4838,Y,2
13a_4839,Y,[3;5]
13a_4840,Y,[2;4]
13a_4841,Y,[3;5]
13a_4842,Y,[2;4]
13a_4843,Y,[2;3]
13a_4844,Y,[1;2]
13a_4845,Y,1
13a_4846,Y,[1;2]
13a_4847,Y,[1;2]
13a_4848,Y,[1;2]
13a_4849,Y,[4;5]
13a_4850,Y,[3;4]
13a_4851,Y,[2;4]
13a_4852,Y,[3;4]
13a_4853,Y,[2;4]
13a_4854,Y,[3;4]
13a_4855,Y,[2;4]
13a_4856,Y,[2;3]
13a_4857,Y,[1;2]
13a_4858,Y,[4;5]
13a_4859,Y,[3;5]
13a_4860,Y,[3;5]
13a_4861,Y,[2;4]
13a_4862,Y,5
13a_4863,Y,[4;5]
13a_4864,Y,[4;5]
13a_4865,Y,[3;5]
13a_4866,Y,4
13a_4867,Y,[3;4]
13a_4868,Y,[3;4]
13a_4869,Y,[2;4]
13a_4870,Y,[3;5]
13a_4871,Y,[2;4]
13a_4872,Y,[2;4]
13a_4873,Y,[2;4]
13a_4874,Y,5
13a_4875,Y,[4;5]
13a_4876,Y,[3;5]
13a_4877,Y,[2;5]
13a_4878,Y,6
13n_1,N,1
13n_2,N,[1;2]
13n_3,N,[1;2]
13n_4,N,1
13n_5,N,[2;3]
13n_6,N,[1;2]
13n_7,N,1
13n_8,N,[1;2]
13n_9,N,[1;2]
13n_10,N,[1;2]
13n_11,N,[2;3]
13n_12,N,3
13n_13,N,2
13n_14,N,[1;2]
13n_15,N,2
13n_16,N,1
13n_17,N,[1;2]
13n_18,N,2
13n_19,N,3
13n_20,N,[1;2]
13n_21,N,[1;2]
13n_22,N,[1;2]
13n_23,N,[1;2]
13n_24,N,[2;3]
13n_25,N,[1;2]
13n_26,N,3
13n_27,N,[1;2]
13n_28,N,2
13n_29,N,3
13n_30,N,[2;3]
13n_31,N,[1;3]
13n_32,N,[2;3]
13n_33,N,[1;3]
13n_34,N,2
13n_35,N,[1;2]
13n_36,N,[1;2]
13n_37,N,1
13n_38,N,[1;2]
13n_39,N,[1;2]
13n_40,N,1
13n_41,N,[1;3]
13n_42,N,[2;3]
13n_43,N,2
13n_44,N,3
13n_45,N,[2;3]
13n_46,N,[1;3]
13n_47,N,[2;3]
13n_48,N,[1;2]
13n_49,N,2
13n_50,N,[1;2]
13n_51,N,[1;2]
13n_52,N,[1;2]
13n_53,N,[1;2]
13n_54,N,[2;3]
13n_55,N,3
13n_56,N,4
13n_57,N,[1;2]
13n_58,N,2
13n_59,N,3
13n_60,N,2
13n_61,N,2
13n_62,N,1
13n_63,N,[1;2]
13n_64,N,[1;2]
13n_65,N,1
13n_66,N,[1;2]
13n_67,N,[1;2]
13n_68,N,1
13n_69,N,[1;2]
13n_70,N,[1;2]
13n_71,N,1
13n_72,N,[1;2]
13n_73,N,[1;2]
13n_74,N,[2;3]
13n_75,N,[1;2]
13n_76,N,3
13n_77,N,2
13n_78,N,[1;2]
13n_79,N,3
13n_80,N,[2;3]
13n_81,N,[1;3]
13n_82,N,[2;3]
13n_83,N,[1;3]
13n_84,N,[1;3]
13n_85,N,[1;2]
13n_86,N,[1;2]
13n_87,N,[1;2]
13n_88,N,[1;2]
13n_89,N,1
13n_90,N,2
13n_91,N,3
13n_92,N,2
13n_93,N,[1;2]
13n_94,N,[1;3]
13n_95,N,[1;2]
13n_96,N,[1;2]
13n_97,N,[1;2]
13n_98,N,3
13n_99,N,[1;2]
13n_100,N,[1;2]
13n_101,N,[1;2]
13n_102,N,[1;2]
13n_103,N,2
13n_104,N,[1;2]
13n_105,N,2
13n_106,N,1
13n_107,N,[2;3]
13n_108,N,3
13n_109,N,2
13n_110,N,[1;2]
13n_111,N,[2;3]
13n_112,N,[1;2]
13n_113,N,[1;2]
13n_114,N,[1;2]
13n_115,N,[1;2]
13n_116,N,[1;2]
13n_117,N,[1;2]
13n_118,N,[1;2]
13n_119,N,2
13n_120,N,2
13n_121,N,[1;2]
13n_122,N,[1;2]
13n_123,N,[1;2]
13n_124,N,[1;2]
13n_125,N,[1;2]
13n_126,N,3
13n_127,N,2
13n_128,N,[1;2]
13n_129,N,[1;2]
13n_130,N,[1;2]
13n_131,N,[2;3]
13n_132,N,3
13n_133,N,4
13n_134,N,[1;2]
13n_135,N,[2;3]
13n_136,N,3
13n_137,N,[1;2]
13n_138,N,[1;3]
13n_139,N,1
13n_140,N,2
13n_141,N,[1;2]
13n_142,N,[2;3]
13n_143,N,[1;2]
13n_144,N,[1;2]
13n_145,N,[1;2]
13n_146,N,2
13n_147,N,[1;2]
13n_148,N,[1;2]
13n_149,N,[1;2]
13n_150,N,[2;3]
13n_151,N,3
13n_152,N,[1;2]
13n_153,N,[1;2]
13n_154,N,[2;3]
13n_155,N,3
13n_156,N,[2;3]
13n_157,N,[1;2]
13n_158,N,[1;2]
13n_159,N,1
13n_160,N,[1;2]
13n_161,N,[1;2]
13n_162,N,[2;3]
13n_163,N,[1;2]
13n_164,N,[1;2]
13n_165,N,[1;2]
13n_166,N,[1;2]
13n_167,N,[1;2]
13n_168,N,[1;2]
13n_169,N,2
13n_170,N,2
13n_171,N,[1;2]
13n_172,N,[1;2]
13n_173,N,[1;2]
13n_174,N,[1;2]
13n_175,N,[2;3]
13n_176,N,[1;2]
13n_177,N,[1;2]
13n_178,N,[1;2]
13n_179,N,[1;2]
13n_180,N,[1;2]
13n_181,N,2
13n_182,N,[1;2]
13n_183,N,[2;3]
13n_184,N,3
13n_185,N,4
13n_186,N,[1;2]
13n_187,N,[2;3]
13n_188,N,3
13n_189,N,[1;2]
13n_190,N,[2;3]
13n_191,N,3
13n_192,N,3
13n_193,N,2
13n_194,N,2
13n_195,N,[1;2]
13n_196,N,[2;3]
13n_197,N,[1;3]
13n_198,N,1
13n_199,N,[1;3]
13n_200,N,[2;3]
13n_201,N,1
13n_202,N,1
13n_203,N,[1;2]
13n_204,N,[2;3]
13n_205,N,1
13n_206,N,2
13n_207,N,3
13n_208,N,[2;3]
13n_209,N,[1;2]
13n_210,N,[1;2]
13n_211,N,2
13n_212,N,1
13n_213,N,1
13n_214,N,2
13n_215,N,[1;2]
13n_216,N,[1;2]
13n_217,N,[1;2]
13n_218,N,3
13n_219,N,[1;2]
13n_220,N,[1;2]
13n_221,N,[1;3]
13n_222,N,[2;3]
13n_223,N,1
13n_224,N,4
13n_225,N,[2;3]
13n_226,N,3
13n_227,N,[1;3]
13n_228,N,2
13n_229,N,[1;2]
13n_230,N,[1;2]
13n_231,N,[1;3]
13n_232,N,2
13n_233,N,1
13n_234,N,1
13n_235,N,2
13n_236,N,[1;2]
13n_237,N,[1;3]
13n_238,N,[1;2]
13n_239,N,[1;2]
13n_240,N,[1;4]
13n_241,N,5
13n_242,N,2
13n_243,N,[1;2]
13n_244,N,[1;2]
13n_245,N,2
13n_246,N,[3;4]
13n_247,N,[2;4]
13n_248,N,[1;2]
13n_249,N,[1;2]
13n_250,N,1
13n_251,N,[2;3]
13n_252,N,[1;2]
13n_253,N,[1;2]
13n_254,N,[1;3]
13n_255,N,2
13n_256,N,[1;2]
13n_257,N,[1;2]
13n_258,N,2
13n_259,N,[3;4]
13n_260,N,[2;3]
13n_261,N,1
13n_262,N,1
13n_263,N,[1;2]
13n_264,N,[1;2]
13n_265,N,[2;3]
13n_266,N,4
13n_267,N,[1;2]
13n_268,N,2
13n_269,N,2
13n_270,N,3
13n_271,N,1
13n_272,N,1
13n_273,N,[1;2]
13n_274,N,[2;4]
13n_275,N,[1;2]
13n_276,N,[1;2]
13n_277,N,[3;4]
13n_278,N,[1;2]
13n_279,N,[1;2]
13n_280,N,[2;3]
13n_281,N,[1;2]
13n_282,N,1
13n_283,N,4
13n_284,N,3
13n_285,N,[2;3]
13n_286,N,[1;3]
13n_287,N,2
13n_288,N,[1;2]
13n_289,N,[1;2]
13n_290,N,[1;3]
13n_291,N,2
13n_292,N,1
13n_293,N,1
13n_294,N,2
13n_295,N,[1;2]
13n_296,N,[1;3]
13n_297,N,[1;2]
13n_298,N,[1;2]
13n_299,N,[1;4]
13n_300,N,5
13n_301,N,2
13n_302,N,[1;2]
13n_303,N,[1;2]
13n_304,N,2
13n_305,N,[3;4]
13n_306,N,[1;2]
13n_307,N,1
13n_308,N,2
13n_309,N,[2;3]
13n_310,N,2
13n_311,N,[1;2]
13n_312,N,2
13n_313,N,[1;2]
13n_314,N,[1;2]
13n_315,N,[1;2]
13n_316,N,[1;2]
13n_317,N,[2;3]
13n_318,N,[1;2]
13n_319,N,[1;2]
13n_320,N,[1;2]
13n_321,N,[2;3]
13n_322,N,[1;2]
13n_323,N,[1;2]
13n_324,N,[1;2]
13n_325,N,[2;3]
13n_326,N,[1;2]
13n_327,N,[1;2]
13n_328,N,2
13n_329,N,[1;2]
13n_330,N,[1;2]
13n_331,N,[1;2]
13n_332,N,3
13n_333,N,2
13n_334,N,[1;2]
13n_335,N,3
13n_336,N,[1;2]
13n_337,N,[1;2]
13n_338,N,[2;3]
13n_339,N,[2;3]
13n_340,N,[1;2]
13n_341,N,[1;2]
13n_342,N,[1;2]
13n_343,N,[1;2]
13n_344,N,[1;2]
13n_345,N,[1;2]
13n_346,N,[1;2]
13n_347,N,[2;3]
13n_348,N,[1;2]
13n_349,N,[1;2]
13n_350,N,2
13n_351,N,[1;2]
13n_352,N,[1;2]
13n_353,N,[1;2]
13n_354,N,3
13n_355,N,[1;2]
13n_356,N,[1;2]
13n_357,N,[1;2]
13n_358,N,[1;2]
13n_359,N,[1;2]
13n_360,N,[2;3]
13n_361,N,[1;3]
13n_362,N,2
13n_363,N,[1;2]
13n_364,N,2
13n_365,N,[1;2]
13n_366,N,1
13n_367,N,[1;3]
13n_368,N,[2;3]
13n_369,N,[1;2]
13n_370,N,2
13n_371,N,[1;2]
13n_372,N,1
13n_373,N,2
13n_374,N,[1;2]
13n_375,N,1
13n_376,N,2
13n_377,N,[1;2]
13n_378,N,3
13n_379,N,[1;2]
13n_380,N,2
13n_381,N,[1;2]
13n_382,N,[1;2]
13n_383,N,2
13n_384,N,[2;3]
13n_385,N,[1;2]
13n_386,N,[1;2]
13n_387,N,2
13n_388,N,[1;2]
13n_389,N,[1;2]
13n_390,N,[1;2]
13n_391,N,[1;2]
13n_392,N,[1;2]
13n_393,N,3
13n_394,N,[1;2]
13n_395,N,[1;2]
13n_396,N,[1;2]
13n_397,N,[1;2]
13n_398,N,[1;2]
13n_399,N,[1;2]
13n_400,N,[1;3]
13n_401,N,[1;2]
13n_402,N,2
13n_403,N,[1;2]
13n_404,N,[1;2]
13n_405,N,[1;3]
13n_406,N,[1;3]
13n_407,N,2
13n_408,N,[1;2]
13n_409,N,3
13n_410,N,[1;2]
13n_411,N,[1;2]
13n_412,N,[1;2]
13n_413,N,[2;3]
13n_414,N,[1;2]
13n_415,N,[1;2]
13n_416,N,[1;2]
13n_417,N,[1;3]
13n_418,N,[1;3]
13n_419,N,2
13n_420,N,[1;2]
13n_421,N,3
13n_422,N,[1;2]
13n_423,N,[1;2]
13n_424,N,[1;2]
13n_425,N,2
13n_426,N,[1;3]
13n_427,N,[1;3]
13n_428,N,[2;3]
13n_429,N,4
13n_430,N,[2;3]
13n_431,N,[2;3]
13n_432,N,[1;2]
13n_433,N,3
13n_434,N,[1;2]
13n_435,N,[1;2]
13n_436,N,[1;3]
13n_437,N,[2;3]
13n_438,N,3
13n_439,N,[1;2]
13n_440,N,[1;2]
13n_441,N,[1;3]
13n_442,N,4
13n_443,N,[1;2]
13n_444,N,[1;2]
13n_445,N,[2;3]
13n_446,N,[1;2]
13n_447,N,[1;3]
13n_448,N,[1;2]
13n_449,N,[1;2]
13n_450,N,[1;3]
13n_451,N,2
13n_452,N,[1;3]
13n_453,N,[1;2]
13n_454,N,[1;3]
13n_455,N,2
13n_456,N,[1;2]
13n_457,N,[1;2]
13n_458,N,3
13n_459,N,[1;2]
13n_460,N,[1;3]
13n_461,N,2
13n_462,N,1
13n_463,N,[1;2]
13n_464,N,[1;2]
13n_465,N,[1;3]
13n_466,N,2
13n_467,N,2
13n_468,N,[1;2]
13n_469,N,1
13n_470,N,[1;2]
13n_471,N,2
13n_472,N,1
13n_473,N,[2;3]
13n_474,N,[1;3]
13n_475,N,[1;2]
13n_476,N,2
13n_477,N,[1;3]
13n_478,N,[1;2]
13n_479,N,3
13n_480,N,[1;3]
13n_481,N,[1;2]
13n_482,N,[2;3]
13n_483,N,[1;2]
13n_484,N,1
13n_485,N,[1;2]
13n_486,N,3
13n_487,N,[1;2]
13n_488,N,[1;3]
13n_489,N,2
13n_490,N,1
13n_491,N,2
13n_492,N,[1;2]
13n_493,N,1
13n_494,N,[1;3]
13n_495,N,[2;3]
13n_496,N,[1;2]
13n_497,N,[1;2]
13n_498,N,[1;2]
13n_499,N,[2;3]
13n_500,N,2
13n_501,N,1
13n_502,N,2
13n_503,N,[1;2]
13n_504,N,3
13n_505,N,[1;2]
13n_506,N,2
13n_507,N,[1;2]
13n_508,N,2
13n_509,N,[2;3]
13n_510,N,[1;2]
13n_511,N,[1;2]
13n_512,N,2
13n_513,N,[1;2]
13n_514,N,[1;2]
13n_515,N,[1;2]
13n_516,N,3
13n_517,N,[2;3]
13n_518,N,[1;2]
13n_519,N,[1;2]
13n_520,N,[1;2]
13n_521,N,[1;2]
13n_522,N,[1;2]
13n_523,N,[2;3]
13n_524,N,[1;2]
13n_525,N,[1;2]
13n_526,N,[1;2]
13n_527,N,[1;2]
13n_528,N,3
13n_529,N,[1;2]
13n_530,N,[1;2]
13n_531,N,[1;2]
13n_532,N,[1;2]
13n_533,N,[2;3]
13n_534,N,3
13n_535,N,[1;2]
13n_536,N,1
13n_537,N,3
13n_538,N,[1;3]
13n_539,N,[1;2]
13n_540,N,[2;3]
13n_541,N,[1;2]
13n_542,N,1
13n_543,N,[1;2]
13n_544,N,[1;2]
13n_545,N,[1;2]
13n_546,N,[2;3]
13n_547,N,[1;2]
13n_548,N,[1;3]
13n_549,N,3
13n_550,N,[1;2]
13n_551,N,1
13n_552,N,[1;2]
13n_553,N,2
13n_554,N,1
13n_555,N,[2;3]
13n_556,N,[1;3]
13n_557,N,[1;2]
13n_558,N,[1;2]
13n_559,N,[1;2]
13n_560,N,[1;2]
13n_561,N,1
13n_562,N,[1;2]
13n_563,N,1
13n_564,N,3
13n_565,N,[1;2]
13n_566,N,[1;2]
13n_567,N,[1;2]
13n_568,N,[1;2]
13n_569,N,[1;2]
13n_570,N,1
13n_571,N,[1;2]
13n_572,N,[1;2]
13n_573,N,2
13n_574,N,[1;2]
13n_575,N,1
13n_576,N,[1;2]
13n_577,N,[1;2]
13n_578,N,1
13n_579,N,[1;2]
13n_580,N,[1;2]
13n_581,N,[1;2]
13n_582,N,[1;2]
13n_583,N,1
13n_584,N,[2;3]
13n_585,N,1
13n_586,N,[2;3]
13n_587,N,1
13n_588,N,3
13n_589,N,1
13n_590,N,[1;2]
13n_591,N,[1;2]
13n_592,N,[1;3]
13n_593,N,2
13n_594,N,[2;3]
13n_595,N,[1;2]
13n_596,N,4
13n_597,N,2
13n_598,N,[1;2]
13n_599,N,[1;2]
13n_600,N,[1;2]
13n_601,N,[2;3]
13n_602,N,2
13n_603,N,2
13n_604,N,5
13n_605,N,2
13n_606,N,[1;3]
13n_607,N,[1;3]
13n_608,N,[1;3]
13n_609,N,[1;2]
13n_610,N,[1;2]
13n_611,N,[1;2]
13n_612,N,[1;2]
13n_613,N,[1;2]
13n_614,N,1
13n_615,N,[1;2]
13n_616,N,[3;4]
13n_617,N,1
13n_618,N,[1;3]
13n_619,N,1
13n_620,N,[1;2]
13n_621,N,4
13n_622,N,2
13n_623,N,2
13n_624,N,[3;4]
13n_625,N,[1;2]
13n_626,N,[1;2]
13n_627,N,2
13n_628,N,[1;2]
13n_629,N,[2;3]
13n_630,N,[1;2]
13n_631,N,3
13n_632,N,[1;2]
13n_633,N,[1;2]
13n_634,N,[1;2]
13n_635,N,[1;2]
13n_636,N,[1;3]
13n_637,N,1
13n_638,N,[1;2]
13n_639,N,2
13n_640,N,[1;2]
13n_641,N,3
13n_642,N,1
13n_643,N,1
13n_644,N,[1;2]
13n_645,N,3
13n_646,N,[1;3]
13n_647,N,2
13n_648,N,[1;2]
13n_649,N,2
13n_650,N,[1;2]
13n_651,N,2
13n_652,N,3
13n_653,N,[1;2]
13n_654,N,2
13n_655,N,[1;2]
13n_656,N,[2;3]
13n_657,N,[1;2]
13n_658,N,[1;2]
13n_659,N,[1;2]
13n_660,N,[1;2]
13n_661,N,2
13n_662,N,[1;2]
13n_663,N,[1;2]
13n_664,N,3
13n_665,N,1
13n_666,N,1
13n_667,N,[1;2]
13n_668,N,2
13n_669,N,[3;4]
13n_670,N,[2;3]
13n_671,N,[1;2]
13n_672,N,[1;2]
13n_673,N,[1;2]
13n_674,N,[1;2]
13n_675,N,[2;4]
13n_676,N,[2;3]
13n_677,N,1
13n_678,N,1
13n_679,N,[1;2]
13n_680,N,3
13n_681,N,[1;2]
13n_682,N,1
13n_683,N,[1;3]
13n_684,N,2
13n_685,N,[1;2]
13n_686,N,2
13n_687,N,[1;2]
13n_688,N,1
13n_689,N,[1;3]
13n_690,N,[2;3]
13n_691,N,[2;3]
13n_692,N,[1;2]
13n_693,N,[1;2]
13n_694,N,3
13n_695,N,[1;2]
13n_696,N,[1;2]
13n_697,N,3
13n_698,N,[1;2]
13n_699,N,[1;2]
13n_700,N,[1;2]
13n_701,N,[2;3]
13n_702,N,[1;2]
13n_703,N,[1;2]
13n_704,N,[1;2]
13n_705,N,[1;2]
13n_706,N,[1;2]
13n_707,N,2
13n_708,N,[1;2]
13n_709,N,[3;4]
13n_710,N,[1;2]
13n_711,N,[2;3]
13n_712,N,[1;2]
13n_713,N,[1;2]
13n_714,N,[1;3]
13n_715,N,[1;2]
13n_716,N,2
13n_717,N,[1;2]
13n_718,N,[1;2]
13n_719,N,4
13n_720,N,[1;3]
13n_721,N,2
13n_722,N,[1;2]
13n_723,N,[1;2]
13n_724,N,3
13n_725,N,[2;3]
13n_726,N,[1;2]
13n_727,N,[2;3]
13n_728,N,[1;2]
13n_729,N,2
13n_730,N,4
13n_731,N,3
13n_732,N,[1;3]
13n_733,N,[1;3]
13n_734,N,2
13n_735,N,[2;4]
13n_736,N,[1;2]
13n_737,N,[1;2]
13n_738,N,[1;2]
13n_739,N,3
13n_740,N,[1;2]
13n_741,N,[1;2]
13n_742,N,[1;2]
13n_743,N,[1;3]
13n_744,N,[2;3]
13n_745,N,[1;2]
13n_746,N,[1;2]
13n_747,N,[1;2]
13n_748,N,[1;2]
13n_749,N,[2;3]
13n_750,N,[1;3]
13n_751,N,[1;2]
13n_752,N,[1;2]
13n_753,N,2
13n_754,N,[1;3]
13n_755,N,[2;3]
13n_756,N,[1;2]
13n_757,N,[1;2]
13n_758,N,3
13n_759,N,[1;2]
13n_760,N,[1;2]
13n_761,N,[1;2]
13n_762,N,[1;2]
13n_763,N,2
13n_764,N,[1;2]
13n_765,N,[2;3]
13n_766,N,3
13n_767,N,[1;2]
13n_768,N,2
13n_769,N,[1;3]
13n_770,N,4
13n_771,N,[2;3]
13n_772,N,[1;3]
13n_773,N,3
13n_774,N,2
13n_775,N,[1;2]
13n_776,N,3
13n_777,N,[1;2]
13n_778,N,2
13n_779,N,[1;2]
13n_780,N,[1;3]
13n_781,N,[1;2]
13n_782,N,2
13n_783,N,[1;2]
13n_784,N,[1;2]
13n_785,N,[1;2]
13n_786,N,[1;3]
13n_787,N,3
13n_788,N,[1;3]
13n_789,N,1
13n_790,N,1
13n_791,N,[2;3]
13n_792,N,4
13n_793,N,[1;2]
13n_794,N,[1;2]
13n_795,N,[1;2]
13n_796,N,2
13n_797,N,[2;3]
13n_798,N,[1;3]
13n_799,N,2
13n_800,N,[1;3]
13n_801,N,[1;2]
13n_802,N,3
13n_803,N,[1;2]
13n_804,N,1
13n_805,N,2
13n_806,N,[1;2]
13n_807,N,1
13n_808,N,1
13n_809,N,2
13n_810,N,[1;2]
13n_811,N,[1;2]
13n_812,N,[1;2]
13n_813,N,[1;2]
13n_814,N,[1;3]
13n_815,N,[2;3]
13n_816,N,[1;2]
13n_817,N,[1;2]
13n_818,N,3
13n_819,N,[1;3]
13n_820,N,[1;2]
13n_821,N,2
13n_822,N,[1;2]
13n_823,N,[2;3]
13n_824,N,[1;2]
13n_825,N,2
13n_826,N,[1;2]
13n_827,N,[1;2]
13n_828,N,[1;2]
13n_829,N,[1;2]
13n_830,N,[1;2]
13n_831,N,3
13n_832,N,[2;3]
13n_833,N,4
13n_834,N,1
13n_835,N,[1;2]
13n_836,N,[1;2]
13n_837,N,[1;3]
13n_838,N,1
13n_839,N,[1;2]
13n_840,N,[1;3]
13n_841,N,[2;3]
13n_842,N,[1;2]
13n_843,N,[1;2]
13n_844,N,[1;2]
13n_845,N,[1;3]
13n_846,N,[1;2]
13n_847,N,[1;2]
13n_848,N,2
13n_849,N,1
13n_850,N,1
13n_851,N,2
13n_852,N,[2;3]
13n_853,N,3
13n_854,N,[1;2]
13n_855,N,[1;2]
13n_856,N,[1;3]
13n_857,N,2
13n_858,N,[2;3]
13n_859,N,[1;2]
13n_860,N,[1;2]
13n_861,N,[1;3]
13n_862,N,3
13n_863,N,[1;2]
13n_864,N,[1;2]
13n_865,N,2
13n_866,N,[1;2]
13n_867,N,[1;2]
13n_868,N,[2;4]
13n_869,N,[1;3]
13n_870,N,2
13n_871,N,1
13n_872,N,[1;2]
13n_873,N,[1;2]
13n_874,N,3
13n_875,N,[1;2]
13n_876,N,[1;2]
13n_877,N,2
13n_878,N,1
13n_879,N,[1;3]
13n_880,N,[1;3]
13n_881,N,[1;2]
13n_882,N,[1;2]
13n_883,N,4
13n_884,N,2
13n_885,N,2
13n_886,N,1
13n_887,N,[1;2]
13n_888,N,[2;3]
13n_889,N,2
13n_890,N,1
13n_891,N,2
13n_892,N,[1;3]
13n_893,N,[1;2]
13n_894,N,2
13n_895,N,[1;2]
13n_896,N,[1;2]
13n_897,N,2
13n_898,N,1
13n_899,N,[1;2]
13n_900,N,[2;3]
13n_901,N,[1;2]
13n_902,N,1
13n_903,N,[1;2]
13n_904,N,[1;2]
13n_905,N,[2;3]
13n_906,N,[1;2]
13n_907,N,[2;3]
13n_908,N,[1;2]
13n_909,N,1
13n_910,N,[1;2]
13n_911,N,[1;2]
13n_912,N,2
13n_913,N,[1;2]
13n_914,N,[1;2]
13n_915,N,3
13n_916,N,[2;3]
13n_917,N,[1;2]
13n_918,N,[1;2]
13n_919,N,2
13n_920,N,[2;3]
13n_921,N,[1;2]
13n_922,N,[1;2]
13n_923,N,[1;3]
13n_924,N,3
13n_925,N,[1;2]
13n_926,N,[1;2]
13n_927,N,2
13n_928,N,[1;2]
13n_929,N,[2;3]
13n_930,N,4
