Name,Unknotting Number
13n_3067,[1;3]
13n_3068,[1;2]
13n_3069,2
13n_3070,2
13n_3071,3
13n_3072,1
13n_3073,[1;2]
13n_3074,[1;2]
13n_3075,[1;2]
13n_3076,[2;3]
13n_3077,[1;2]
13n_3078,[1;2]
13n_3079,4
13n_3080,[1;3]
13n_3081,[1;3]
13n_3082,3
13n_3083,[1;2]
13n_3084,[1;3]
13n_3085,2
13n_3086,3
13n_3087,[1;2]
13n_3088,[1;3]
13n_3089,[1;3]
13n_3090,[1;2]
13n_3091,1
13n_3092,1
13n_3093,[1;2]
13n_3094,2
13n_3095,[1;2]
13n_3096,[1;2]
13n_3097,[3;4]
13n_3098,1
13n_3099,[2;3]
13n_3100,3
13n_3101,[1;2]
13n_3102,[1;2]
13n_3103,[1;2]
13n_3104,[1;3]
13n_3105,[1;2]
13n_3106,2
13n_3107,[1;2]
13n_3108,[1;3]
13n_3109,2
13n_3110,[1;2]
13n_3111,4
13n_3112,3
13n_3113,[1;2]
13n_3114,3
13n_3115,[2;3]
13n_3116,[1;2]
13n_3117,[1;2]
13n_3118,2
13n_3119,[2;3]
13n_3120,[1;2]
13n_3121,2
13n_3122,1
13n_3123,[1;2]
13n_3124,[2;3]
13n_3125,[1;2]
13n_3126,[1;2]
13n_3127,[1;3]
13n_3128,1
13n_3129,2
13n_3130,[1;2]
13n_3131,[1;2]
13n_3132,2
13n_3133,3
13n_3134,[1;2]
13n_3135,[1;2]
13n_3136,2
13n_3137,4
13n_3138,3
13n_3139,2
13n_3140,1
13n_3141,1
13n_3142,[1;2]
13n_3143,3
13n_3144,[1;3]
13n_3145,[2;3]
13n_3146,[1;2]
13n_3147,[1;2]
13n_3148,1
13n_3149,[1;2]
13n_3150,3
13n_3151,[1;2]
13n_3152,[1;2]
13n_3153,[1;2]
13n_3154,2
13n_3155,[1;2]
13n_3156,[1;2]
13n_3157,[1;2]
13n_3158,[1;2]
13n_3159,[1;2]
13n_3160,[1;3]
13n_3161,[1;3]
13n_3162,[1;3]
13n_3163,[1;2]
13n_3164,1
13n_3165,[1;2]
13n_3166,3
13n_3167,2
13n_3168,4
13n_3169,2
13n_3170,[1;2]
13n_3171,[1;2]
13n_3172,2
13n_3173,[1;2]
13n_3174,2
13n_3175,[1;2]
13n_3176,[1;2]
13n_3177,2
13n_3178,1
13n_3179,2
13n_3180,[1;2]
13n_3181,[1;2]
13n_3182,1
13n_3183,1
13n_3184,[1;2]
13n_3185,[1;2]
13n_3186,[1;2]
13n_3187,1
13n_3188,[1;2]
13n_3189,[1;2]
13n_3190,[1;2]
13n_3191,[2;3]
13n_3192,[1;2]
13n_3193,[1;2]
13n_3194,[1;2]
13n_3195,[1;2]
13n_3196,[2;3]
13n_3197,[1;2]
13n_3198,[1;2]
13n_3199,[2;3]
13n_3200,[2;3]
13n_3201,1
13n_3202,[1;2]
13n_3203,[2;3]
13n_3204,2
13n_3205,1
13n_3206,3
13n_3207,[1;2]
13n_3208,[1;2]
13n_3209,[1;2]
13n_3210,[3;4]
13n_3211,[1;2]
13n_3212,3
13n_3213,[1;2]
13n_3214,2
13n_3215,[1;2]
13n_3216,[1;2]
13n_3217,2
13n_3218,1
13n_3219,2
13n_3220,[1;2]
13n_3221,[1;2]
13n_3222,[1;2]
13n_3223,1
13n_3224,3
13n_3225,[1;3]
13n_3226,[1;2]
13n_3227,[1;3]
13n_3228,[1;2]
13n_3229,[1;2]
13n_3230,[1;2]
13n_3231,[2;3]
13n_3232,[1;2]
13n_3233,1
13n_3234,1
13n_3235,[1;2]
13n_3236,[1;2]
13n_3237,[1;2]
13n_3238,[1;2]
13n_3239,[2;3]
13n_3240,[1;2]
13n_3241,[1;2]
13n_3242,[1;2]
13n_3243,[1;2]
13n_3244,2
13n_3245,1
13n_3246,[1;2]
13n_3247,[1;2]
13n_3248,[1;2]
13n_3249,[1;2]
13n_3250,[1;3]
13n_3251,[1;2]
13n_3252,[1;2]
13n_3253,[2;3]
13n_3254,[2;3]
13n_3255,[1;2]
13n_3256,[3;4]
13n_3257,[2;3]
13n_3258,[1;2]
13n_3259,[1;2]
13n_3260,[2;3]
13n_3261,2
13n_3262,[1;2]
13n_3263,[1;2]
13n_3264,[1;2]
13n_3265,[1;3]
13n_3266,[1;2]
13n_3267,3
13n_3268,2
13n_3269,[1;2]
13n_3270,[1;2]
13n_3271,2
13n_3272,[1;2]
13n_3273,2
13n_3274,[2;3]
13n_3275,1
13n_3276,[2;3]
13n_3277,[1;2]
13n_3278,[1;2]
13n_3279,[1;2]
13n_3280,[2;3]
13n_3281,[1;2]
13n_3282,[1;3]
13n_3283,[1;2]
13n_3284,[1;2]
13n_3285,1
13n_3286,[1;2]
13n_3287,[1;2]
13n_3288,[1;2]
13n_3289,[1;2]
13n_3290,[1;2]
13n_3291,1
13n_3292,2
13n_3293,4
13n_3294,[2;3]
13n_3295,[1;2]
13n_3296,1
13n_3297,[2;3]
13n_3298,[1;3]
13n_3299,[1;2]
13n_3300,[1;2]
13n_3301,[1;2]
13n_3302,2
13n_3303,3
13n_3304,1
13n_3305,[1;2]
13n_3306,[1;2]
13n_3307,2
13n_3308,[1;2]
13n_3309,[1;2]
13n_3310,1
13n_3311,[2;3]
13n_3312,[1;3]
13n_3313,[1;2]
13n_3314,3
13n_3315,[1;2]
13n_3316,[1;2]
13n_3317,[1;3]
13n_3318,[1;2]
13n_3319,[2;3]
13n_3320,[1;2]
13n_3321,[1;2]
13n_3322,[1;2]
13n_3323,[1;2]
13n_3324,[1;2]
13n_3325,1
13n_3326,2
13n_3327,[1;2]
13n_3328,[1;2]
13n_3329,[2;3]
13n_3330,[1;2]
13n_3331,1
13n_3332,[1;3]
13n_3333,[1;2]
13n_3334,[1;2]
13n_3335,[3;4]
13n_3336,[1;2]
13n_3337,3
13n_3338,[1;2]
13n_3339,2
13n_3340,[1;2]
13n_3341,2
13n_3342,[1;2]
13n_3343,[1;2]
13n_3344,[1;2]
13n_3345,1
13n_3346,[1;2]
13n_3347,[1;3]
13n_3348,[1;3]
13n_3349,2
13n_3350,3
13n_3351,2
13n_3352,[1;2]
13n_3353,[1;2]
13n_3354,4
13n_3355,3
13n_3356,2
13n_3357,[1;2]
13n_3358,[1;2]
13n_3359,2
13n_3360,[1;2]
13n_3361,[1;2]
13n_3362,[1;2]
13n_3363,2
13n_3364,3
13n_3365,2
13n_3366,1
13n_3367,1
13n_3368,[1;2]
13n_3369,2
13n_3370,[1;3]
13n_3371,[1;3]
13n_3372,1
13n_3373,1
13n_3374,[1;2]
13n_3375,[2;3]
13n_3376,[1;2]
13n_3377,[1;3]
13n_3378,[1;2]
13n_3379,2
13n_3380,2
13n_3381,1
13n_3382,1
13n_3383,[2;3]
13n_3384,[1;2]
13n_3385,1
13n_3386,[2;3]
13n_3387,1
13n_3388,[1;2]
13n_3389,[1;2]
13n_3390,[3;4]
13n_3391,2
13n_3392,[1;2]
13n_3393,2
13n_3394,2
13n_3395,[1;2]
13n_3396,[1;2]
13n_3397,[1;2]
13n_3398,2
13n_3399,1
13n_3400,1
13n_3401,4
13n_3402,[1;3]
13n_3403,[1;2]
13n_3404,4
13n_3405,1
13n_3406,4
13n_3407,[1;2]
13n_3408,[1;2]
13n_3409,4
13n_3410,[1;2]
13n_3411,[1;2]
13n_3412,[1;2]
13n_3413,[1;2]
13n_3414,[1;2]
13n_3415,1
13n_3416,1
13n_3417,[1;2]
13n_3418,2
13n_3419,[1;2]
13n_3420,[1;2]
13n_3421,[1;3]
13n_3422,2
13n_3423,[1;2]
13n_3424,1
13n_3425,[1;2]
13n_3426,[2;3]
13n_3427,[1;2]
13n_3428,[1;2]
13n_3429,[1;3]
13n_3430,2
13n_3431,2
13n_3432,3
13n_3433,[1;2]
13n_3434,[1;2]
13n_3435,[1;2]
13n_3436,[1;2]
13n_3437,[1;2]
13n_3438,2
13n_3439,[1;2]
13n_3440,[1;2]
13n_3441,1
13n_3442,1
13n_3443,2
13n_3444,[1;2]
13n_3445,1
13n_3446,[2;3]
13n_3447,[1;2]
13n_3448,[1;2]
13n_3449,[1;3]
13n_3450,[1;2]
13n_3451,[1;3]
13n_3452,[1;2]
13n_3453,1
13n_3454,[2;3]
13n_3455,[1;2]
13n_3456,[1;2]
13n_3457,[1;2]
13n_3458,[1;2]
13n_3459,[1;2]
13n_3460,[1;2]
13n_3461,[1;2]
13n_3462,2
13n_3463,[1;3]
13n_3464,1
13n_3465,[1;2]
13n_3466,[1;2]
13n_3467,[2;3]
13n_3468,2
13n_3469,[1;2]
13n_3470,[1;3]
13n_3471,[1;2]
13n_3472,1
13n_3473,[1;2]
13n_3474,[1;2]
13n_3475,[1;2]
13n_3476,[1;2]
13n_3477,[1;2]
13n_3478,2
13n_3479,[1;2]
13n_3480,3
13n_3481,[1;2]
13n_3482,[1;2]
13n_3483,[1;2]
13n_3484,3
13n_3485,1
13n_3486,[1;2]
13n_3487,[1;2]
13n_3488,[1;2]
13n_3489,3
13n_3490,3
13n_3491,2
13n_3492,2
13n_3493,3
13n_3494,2
13n_3495,[3;4]
13n_3496,[1;2]
13n_3497,[1;2]
13n_3498,[1;2]
13n_3499,4
13n_3500,[3;4]
13n_3501,[2;3]
13n_3502,[3;4]
13n_3503,[1;3]
13n_3504,[2;3]
13n_3505,[1;3]
13n_3506,[1;2]
13n_3507,[1;3]
13n_3508,[2;4]
13n_3509,[1;2]
13n_3510,[1;2]
13n_3511,[2;3]
13n_3512,[1;3]
13n_3513,[1;2]
13n_3514,[1;3]
13n_3515,[2;3]
13n_3516,[1;3]
13n_3517,[1;2]
13n_3518,[2;3]
13n_3519,[3;4]
13n_3520,[2;3]
13n_3521,[2;3]
13n_3522,[1;2]
13n_3523,2
13n_3524,[1;3]
13n_3525,[2;3]
13n_3526,[1;2]
13n_3527,3
13n_3528,4
13n_3529,[1;2]
13n_3530,1
13n_3531,1
13n_3532,[3;4]
13n_3533,[2;3]
13n_3534,[1;2]
13n_3535,[1;2]
13n_3536,2
13n_3537,[1;2]
13n_3538,1
13n_3539,[1;3]
13n_3540,[1;2]
13n_3541,[1;2]
13n_3542,[1;3]
13n_3543,2
13n_3544,1
13n_3545,[1;2]
13n_3546,[2;3]
13n_3547,[1;2]
13n_3548,[1;2]
13n_3549,[1;2]
13n_3550,[1;3]
13n_3551,4
13n_3552,[3;4]
13n_3553,[1;2]
13n_3554,[1;3]
13n_3555,1
13n_3556,1
13n_3557,[1;2]
13n_3558,[1;3]
13n_3559,[1;2]
13n_3560,2
13n_3561,2
13n_3562,[1;3]
13n_3563,1
13n_3564,[1;2]
13n_3565,[1;2]
13n_3566,4
13n_3567,[1;2]
13n_3568,1
13n_3569,3
13n_3570,[2;3]
13n_3571,[1;2]
13n_3572,2
13n_3573,1
13n_3574,1
13n_3575,[1;2]
13n_3576,3
13n_3577,[1;2]
13n_3578,[1;2]
13n_3579,[1;2]
13n_3580,1
13n_3581,2
13n_3582,[1;2]
13n_3583,[1;3]
13n_3584,2
13n_3585,3
13n_3586,[1;2]
13n_3587,3
13n_3588,[3;4]
13n_3589,[2;3]
13n_3590,[1;2]
13n_3591,1
13n_3592,[1;2]
13n_3593,[2;3]
13n_3594,[2;3]
13n_3595,[1;3]
13n_3596,[2;3]
13n_3597,[1;2]
13n_3598,[1;2]
13n_3599,[1;2]
13n_3600,[1;2]
13n_3601,[2;3]
13n_3602,[1;3]
13n_3603,3
13n_3604,2
13n_3605,1
13n_3606,[1;2]
13n_3607,[1;2]
13n_3608,3
13n_3609,2
13n_3610,[1;2]
13n_3611,2
13n_3612,[2;3]
13n_3613,[1;2]
13n_3614,[1;2]
13n_3615,1
13n_3616,[1;2]
13n_3617,[1;2]
13n_3618,1
13n_3619,2
13n_3620,[1;2]
13n_3621,[1;2]
13n_3622,[1;2]
13n_3623,[1;2]
13n_3624,[1;2]
13n_3625,1
13n_3626,1
13n_3627,2
13n_3628,1
13n_3629,[2;3]
13n_3630,[1;2]
13n_3631,[1;2]
13n_3632,2
13n_3633,3
13n_3634,2
13n_3635,3
13n_3636,[1;2]
13n_3637,[1;2]
13n_3638,2
13n_3639,[1;2]
13n_3640,[1;2]
13n_3641,[1;2]
13n_3642,4
13n_3643,3
13n_3644,1
13n_3645,2
13n_3646,[1;3]
13n_3647,2
13n_3648,[2;3]
13n_3649,[1;2]
13n_3650,2
13n_3651,[1;2]
13n_3652,[1;2]
13n_3653,[2;3]
13n_3654,2
13n_3655,3
13n_3656,1
13n_3657,[1;2]
13n_3658,[1;2]
13n_3659,2
13n_3660,[1;3]
13n_3661,[1;2]
13n_3662,[1;3]
13n_3663,[2;3]
13n_3664,[1;3]
13n_3665,[1;3]
13n_3666,[2;3]
13n_3667,[1;2]
13n_3668,2
13n_3669,[1;2]
13n_3670,1
13n_3671,[3;4]
13n_3672,[1;2]
13n_3673,3
13n_3674,1
13n_3675,[2;3]
13n_3676,[2;3]
13n_3677,[1;2]
13n_3678,[1;2]
13n_3679,[1;2]
13n_3680,3
13n_3681,1
13n_3682,[1;2]
13n_3683,3
13n_3684,[1;2]
13n_3685,2
13n_3686,3
13n_3687,[1;2]
13n_3688,[1;3]
13n_3689,[1;2]
13n_3690,[1;2]
13n_3691,2
13n_3692,2
13n_3693,[1;2]
13n_3694,[1;2]
13n_3695,[2;3]
13n_3696,3
13n_3697,[2;3]
13n_3698,[2;3]
13n_3699,[1;2]
13n_3700,[1;3]
13n_3701,2
13n_3702,[1;2]
13n_3703,[1;3]
13n_3704,[1;2]
13n_3705,[1;2]
13n_3706,1
13n_3707,[3;4]
13n_3708,[1;2]
13n_3709,[2;3]
13n_3710,2
13n_3711,[3;4]
13n_3712,[2;3]
13n_3713,[2;3]
13n_3714,[1;2]
13n_3715,[1;2]
13n_3716,[1;2]
13n_3717,[1;2]
13n_3718,[2;3]
13n_3719,[1;2]
13n_3720,[1;3]
13n_3721,[1;3]
13n_3722,1
13n_3723,[1;2]
13n_3724,[1;3]
13n_3725,[1;2]
13n_3726,[1;2]
13n_3727,[1;2]
13n_3728,[1;3]
13n_3729,[1;2]
13n_3730,[1;2]
13n_3731,1
13n_3732,3
13n_3733,[2;3]
13n_3734,3
13n_3735,[2;3]
13n_3736,[1;2]
13n_3737,4
13n_3738,4
13n_3739,[2;3]
13n_3740,3
13n_3741,[1;2]
13n_3742,3
13n_3743,[2;3]
13n_3744,[1;2]
13n_3745,[2;3]
13n_3746,3
13n_3747,[1;2]
13n_3748,3
13n_3749,[2;3]
13n_3750,[1;2]
13n_3751,1
13n_3752,[1;2]
13n_3753,[2;3]
13n_3754,3
13n_3755,[1;3]
13n_3756,3
13n_3757,2
13n_3758,[1;2]
13n_3759,[2;3]
13n_3760,[1;3]
13n_3761,2
13n_3762,1
13n_3763,4
13n_3764,[1;2]
13n_3765,1
13n_3766,2
13n_3767,1
13n_3768,1
13n_3769,[1;2]
13n_3770,[2;3]
13n_3771,3
13n_3772,[1;2]
13n_3773,3
13n_3774,[2;3]
13n_3775,[1;2]
13n_3776,[2;3]
13n_3777,3
13n_3778,[1;2]
13n_3779,3
13n_3780,[2;3]
13n_3781,[1;2]
13n_3782,[1;2]
13n_3783,1
13n_3784,3
13n_3785,[2;3]
13n_3786,[2;3]
13n_3787,[1;3]
13n_3788,[1;2]
13n_3789,[1;2]
13n_3790,1
13n_3791,1
13n_3792,1
13n_3793,[2;3]
13n_3794,[1;2]
13n_3795,[1;2]
13n_3796,[1;2]
13n_3797,[1;2]
13n_3798,[1;2]
13n_3799,3
13n_3800,[1;3]
13n_3801,[1;3]
13n_3802,[1;2]
13n_3803,[1;2]
13n_3804,[1;2]
13n_3805,2
13n_3806,[1;2]
13n_3807,[1;2]
13n_3808,2
13n_3809,[1;3]
13n_3810,[2;3]
13n_3811,[1;2]
13n_3812,[1;2]
13n_3813,[1;2]
13n_3814,[2;3]
13n_3815,3
13n_3816,[1;2]
13n_3817,2
13n_3818,2
13n_3819,[1;2]
13n_3820,1
13n_3821,1
13n_3822,[1;2]
13n_3823,[1;2]
13n_3824,[1;2]
13n_3825,[1;2]
13n_3826,[1;2]
13n_3827,1
13n_3828,[1;2]
13n_3829,2
13n_3830,[1;2]
13n_3831,2
13n_3832,[1;2]
13n_3833,1
13n_3834,[1;2]
13n_3835,[1;3]
13n_3836,[1;3]
13n_3837,4
13n_3838,4
13n_3839,[1;2]
13n_3840,[2;3]
13n_3841,4
13n_3842,[1;2]
13n_3843,[1;2]
13n_3844,1
13n_3845,2
13n_3846,[1;2]
13n_3847,[1;2]
13n_3848,[1;3]
13n_3849,[1;2]
13n_3850,[1;2]
13n_3851,[1;2]
13n_3852,[1;2]
13n_3853,[1;2]
13n_3854,3
13n_3855,1
13n_3856,[1;2]
13n_3857,[1;2]
13n_3858,1
13n_3859,1
13n_3860,[1;2]
13n_3861,[1;3]
13n_3862,[1;3]
13n_3863,[1;2]
13n_3864,[1;2]
13n_3865,[1;2]
13n_3866,[2;3]
13n_3867,3
13n_3868,[1;3]
13n_3869,2
13n_3870,[1;2]
13n_3871,[1;2]
13n_3872,[1;2]
13n_3873,[1;2]
13n_3874,[1;2]
13n_3875,3
13n_3876,3
13n_3877,2
13n_3878,1
13n_3879,[2;3]
13n_3880,[2;3]
13n_3881,[1;2]
13n_3882,[1;2]
13n_3883,[1;2]
13n_3884,[1;3]
13n_3885,[1;2]
13n_3886,[1;3]
13n_3887,[1;2]
13n_3888,[1;2]
13n_3889,[1;2]
13n_3890,2
13n_3891,3
13n_3892,[1;2]
13n_3893,[1;3]
13n_3894,[1;2]
13n_3895,[1;2]
13n_3896,[1;2]
13n_3897,[1;2]
13n_3898,[1;2]
13n_3899,[1;2]
13n_3900,[1;2]
13n_3901,1
13n_3902,[1;3]
13n_3903,2
13n_3904,1
13n_3905,[1;2]
13n_3906,2
13n_3907,[1;2]
13n_3908,[1;2]
13n_3909,[1;2]
13n_3910,4
13n_3911,3
13n_3912,[1;2]
13n_3913,[2;3]
13n_3914,3
13n_3915,[2;4]
13n_3916,1
13n_3917,2
13n_3918,[1;2]
13n_3919,1
13n_3920,[1;2]
13n_3921,[1;2]
13n_3922,2
13n_3923,[1;3]
13n_3924,1
13n_3925,1
13n_3926,[1;2]
13n_3927,[1;2]
13n_3928,[1;2]
13n_3929,[1;2]
13n_3930,2
13n_3931,1
13n_3932,1
13n_3933,[1;2]
13n_3934,[1;2]
13n_3935,[1;2]
13n_3936,[1;2]
13n_3937,[1;2]
13n_3938,[1;2]
13n_3939,[1;2]
13n_3940,[1;2]
13n_3941,[1;2]
13n_3942,[2;3]
13n_3943,3
13n_3944,[1;3]
13n_3945,[2;3]
13n_3946,3
13n_3947,[2;3]
13n_3948,2
13n_3949,[1;3]
13n_3950,[1;2]
13n_3951,[1;2]
13n_3952,[1;2]
13n_3953,[1;2]
13n_3954,2
13n_3955,[1;2]
13n_3956,[1;2]
13n_3957,[1;2]
13n_3958,[1;2]
13n_3959,[1;2]
13n_3960,3
13n_3961,2
13n_3962,[1;2]
13n_3963,[1;2]
13n_3964,3
13n_3965,[2;3]
13n_3966,[1;2]
13n_3967,[1;2]
13n_3968,[1;2]
13n_3969,[1;2]
13n_3970,[1;2]
13n_3971,1
13n_3972,1
13n_3973,[1;2]
13n_3974,[1;2]
13n_3975,[1;2]
13n_3976,[1;2]
13n_3977,[1;2]
13n_3978,2
13n_3979,[1;3]
13n_3980,1
13n_3981,[1;2]
13n_3982,[1;2]
13n_3983,1
13n_3984,1
13n_3985,[1;2]
13n_3986,1
13n_3987,1
13n_3988,[1;2]
13n_3989,1
13n_3990,[2;3]
13n_3991,1
13n_3992,3
13n_3993,[2;3]
13n_3994,[2;3]
13n_3995,2
13n_3996,[1;2]
13n_3997,[1;2]
13n_3998,[2;3]
13n_3999,[1;2]
13n_4000,1
13n_4001,[1;2]
13n_4002,1
13n_4003,[1;2]
13n_4004,1
13n_4005,1
13n_4006,[1;2]
13n_4007,1
13n_4008,[1;2]
13n_4009,1
13n_4010,[1;2]
13n_4011,1
13n_4012,[1;2]
13n_4013,3
13n_4014,[1;2]
13n_4015,[1;2]
13n_4016,1
13n_4017,[1;2]
13n_4018,2
13n_4019,[1;2]
13n_4020,[1;2]
13n_4021,1
13n_4022,[2;3]
13n_4023,[1;2]
13n_4024,2
13n_4025,[1;3]
13n_4026,[1;2]
13n_4027,1
13n_4028,[1;2]
13n_4029,[1;2]
13n_4030,1
13n_4031,2
13n_4032,[1;2]
13n_4033,[2;3]
13n_4034,[1;2]
13n_4035,[1;2]
13n_4036,[1;2]
13n_4037,[1;2]
13n_4038,3
13n_4039,2
13n_4040,[1;2]
13n_4041,[1;2]
13n_4042,[1;2]
13n_4043,[1;2]
13n_4044,1
13n_4045,1
13n_4046,[1;2]
13n_4047,2
13n_4048,[1;2]
13n_4049,[1;2]
13n_4050,[2;3]
13n_4051,3
13n_4052,2
13n_4053,3
13n_4054,[1;2]
13n_4055,2
13n_4056,[1;2]
13n_4057,[1;2]
13n_4058,[1;2]
13n_4059,2
13n_4060,1
13n_4061,[1;2]
13n_4062,[1;2]
13n_4063,1
13n_4064,[1;2]
13n_4065,1
13n_4066,2
13n_4067,[1;3]
13n_4068,[1;2]
13n_4069,[1;2]
13n_4070,1
13n_4071,2
13n_4072,2
13n_4073,[1;2]
13n_4074,[1;3]
13n_4075,[1;2]
13n_4076,[1;2]
13n_4077,[1;2]
13n_4078,[1;2]
13n_4079,[1;2]
13n_4080,[1;2]
13n_4081,[1;2]
13n_4082,1
13n_4083,[1;2]
13n_4084,2
13n_4085,[2;3]
13n_4086,[1;2]
13n_4087,2
13n_4088,[2;3]
13n_4089,[1;2]
13n_4090,[1;2]
13n_4091,2
13n_4092,[1;2]
13n_4093,[1;2]
13n_4094,[1;2]
13n_4095,[1;2]
13n_4096,[1;3]
13n_4097,[1;2]
13n_4098,[1;2]
13n_4099,1
13n_4100,1
13n_4101,3
13n_4102,[1;2]
13n_4103,2
13n_4104,[1;2]
13n_4105,[1;2]
13n_4106,[1;2]
13n_4107,[1;2]
13n_4108,[2;3]
13n_4109,2
13n_4110,[1;2]
13n_4111,1
13n_4112,[1;2]
13n_4113,[1;2]
13n_4114,1
13n_4115,[1;2]
13n_4116,3
13n_4117,[1;3]
13n_4118,[1;2]
13n_4119,[1;2]
13n_4120,[1;2]
13n_4121,[1;2]
13n_4122,[1;2]
13n_4123,1
13n_4124,3
13n_4125,2
13n_4126,[1;2]
13n_4127,2
13n_4128,2
13n_4129,[1;2]
13n_4130,2
13n_4131,[1;2]
13n_4132,[1;2]
13n_4133,[2;3]
13n_4134,[1;2]
13n_4135,1
13n_4136,[1;2]
13n_4137,[1;2]
13n_4138,3
13n_4139,[1;2]
13n_4140,[1;2]
13n_4141,2
13n_4142,[1;2]
13n_4143,3
13n_4144,[1;2]
13n_4145,[1;2]
13n_4146,[1;2]
13n_4147,[1;2]
13n_4148,[1;2]
13n_4149,[1;2]
13n_4150,[1;2]
13n_4151,[1;2]
13n_4152,[1;2]
13n_4153,2
13n_4154,1
13n_4155,[1;2]
13n_4156,1
13n_4157,1
13n_4158,1
13n_4159,2
13n_4160,2
13n_4161,[1;2]
13n_4162,[1;3]
13n_4163,[1;2]
13n_4164,[1;2]
13n_4165,[1;2]
13n_4166,2
13n_4167,1
13n_4168,3
13n_4169,[1;2]
13n_4170,2
13n_4171,[1;2]
13n_4172,[1;2]
13n_4173,[1;2]
13n_4174,3
13n_4175,[1;2]
13n_4176,1
13n_4177,[1;2]
13n_4178,4
13n_4179,[2;3]
13n_4180,2
13n_4181,[1;3]
13n_4182,[1;2]
13n_4183,3
13n_4184,[1;2]
13n_4185,2
13n_4186,[1;2]
13n_4187,3
13n_4188,[1;2]
13n_4189,[1;2]
13n_4190,2
13n_4191,[1;2]
13n_4192,1
13n_4193,[1;2]
13n_4194,[1;2]
13n_4195,2
13n_4196,2
13n_4197,2
13n_4198,[1;2]
13n_4199,1
13n_4200,[2;3]
13n_4201,[1;2]
13n_4202,3
13n_4203,1
13n_4204,[1;2]
13n_4205,[3;4]
13n_4206,[1;2]
13n_4207,[2;3]
13n_4208,[1;2]
13n_4209,[1;2]
13n_4210,[1;2]
13n_4211,2
13n_4212,2
13n_4213,2
13n_4214,[1;2]
13n_4215,1
13n_4216,[1;2]
13n_4217,[1;2]
13n_4218,[1;2]
13n_4219,2
13n_4220,[2;3]
13n_4221,[1;2]
13n_4222,2
13n_4223,[2;3]
13n_4224,[1;2]
13n_4225,[1;2]
13n_4226,[1;3]
13n_4227,[1;2]
13n_4228,3
13n_4229,[2;3]
13n_4230,2
13n_4231,[1;3]
13n_4232,[1;2]
13n_4233,[1;3]
13n_4234,2
13n_4235,[2;3]
13n_4236,[1;2]
13n_4237,[1;3]
13n_4238,[1;2]
13n_4239,1
13n_4240,[1;2]
13n_4241,[1;2]
13n_4242,4
13n_4243,2
13n_4244,3
13n_4245,2
13n_4246,2
13n_4247,[1;2]
13n_4248,3
13n_4249,3
13n_4250,2
13n_4251,2
13n_4252,[1;2]
13n_4253,[2;3]
13n_4254,3
13n_4255,[1;2]
13n_4256,[3;4]
13n_4257,[1;2]
13n_4258,[1;2]
13n_4259,[1;2]
13n_4260,[1;2]
13n_4261,[1;2]
13n_4262,[1;3]
13n_4263,[1;2]
13n_4264,[1;2]
13n_4265,3
13n_4266,[2;3]
13n_4267,[1;2]
13n_4268,2
13n_4269,[1;2]
13n_4270,[1;2]
13n_4271,1
13n_4272,[1;2]
13n_4273,[1;2]
13n_4274,[1;2]
13n_4275,[1;2]
13n_4276,2
13n_4277,2
13n_4278,[1;2]
13n_4279,[1;2]
13n_4280,1
13n_4281,2
13n_4282,[1;2]
13n_4283,[1;2]
13n_4284,[1;2]
13n_4285,[1;2]
13n_4286,[1;2]
13n_4287,1
13n_4288,[1;2]
13n_4289,[1;2]
13n_4290,[1;2]
13n_4291,2
13n_4292,[1;2]
13n_4293,[1;2]
13n_4294,[1;2]
13n_4295,[1;2]
13n_4296,[3;4]
13n_4297,[1;2]
13n_4298,[1;2]
13n_4299,[1;2]
13n_4300,[1;2]
13n_4301,[1;2]
13n_4302,[1;2]
13n_4303,2
13n_4304,[1;2]
13n_4305,1
13n_4306,[1;2]
13n_4307,[1;2]
13n_4308,1
13n_4309,[1;3]
13n_4310,2
13n_4311,[1;2]
13n_4312,[1;2]
13n_4313,[3;4]
13n_4314,[2;3]
13n_4315,[1;2]
13n_4316,1
13n_4317,[1;2]
13n_4318,[1;2]
13n_4319,1
13n_4320,[1;2]
13n_4321,2
13n_4322,2
13n_4323,[1;2]
13n_4324,[1;2]
13n_4325,[1;2]
13n_4326,[1;2]
13n_4327,2
13n_4328,[1;2]
13n_4329,1
13n_4330,[1;2]
13n_4331,[1;2]
13n_4332,[1;2]
13n_4333,1
13n_4334,[1;2]
13n_4335,[1;2]
13n_4336,[1;2]
13n_4337,1
13n_4338,1
13n_4339,[1;2]
13n_4340,2
13n_4341,[1;2]
13n_4342,[1;2]
13n_4343,[1;3]
13n_4344,1
13n_4345,[1;3]
13n_4346,[1;2]
13n_4347,[1;2]
13n_4348,[1;2]
13n_4349,[1;3]
13n_4350,1
13n_4351,1
13n_4352,[2;3]
13n_4353,[2;3]
13n_4354,[1;3]
13n_4355,1
13n_4356,1
13n_4357,1
13n_4358,1
13n_4359,[2;3]
13n_4360,[1;3]
13n_4361,[4;5]
13n_4362,[3;4]
13n_4363,[3;4]
13n_4364,[2;3]
13n_4365,[2;3]
13n_4366,[1;3]
13n_4367,[1;3]
13n_4368,3
13n_4369,[1;2]
13n_4370,[1;2]
13n_4371,[1;3]
13n_4372,[1;2]
13n_4373,[1;2]
13n_4374,3
13n_4375,2
13n_4376,[1;2]
13n_4377,[2;3]
13n_4378,[1;2]
13n_4379,[1;2]
13n_4380,2
